itemID,due_date,order_release,batch_size
3,3044810.850132568,3031327.850132568,169
4,706743.7273487444,704104.7273487444,24
5,781945.9979543291,779062.9979543291,33
1,679528.4534648992,677213.4534648992,25
2,1823229.7487930704,1818518.7487930704,136
3,3040478.0565532665,3032423.0565532665,90
4,705263.5788793911,704456.5788793911,12
5,781120.0210573756,779455.0210573756,27
1,681752.8961101117,679089.8961101117,28
2,1830838.673009759,1818700.673009759,146
3,3046931.2191431522,3035292.2191431522,164
4,709122.1216540039,705029.1216540039,27
5,783711.9883530234,780856.9883530234,23
1,681407.4860573446,679218.4860573446,18
2,1827046.3683875436,1822194.3683875436,64
3,3043337.4467746043,3036043.4467746043,139
4,709185.3027379825,705425.3027379825,24
5,784042.3739242459,782118.3739242459,28
1,681591.3570707306,679326.3570707306,23
2,1825405.5591403805,1823417.5591403805,53
3,3056592.140735689,3041219.140735689,155
4,708616.748714821,705584.748714821,22
5,785928.7853567087,783148.7853567087,41
1,682008.245129181,679803.245129181,26
2,1831651.8838059292,1824782.8838059292,151
3,3064201.5186593155,3052004.5186593155,169
4,708390.7857090671,706417.7857090671,14
5,788049.7396778831,783838.7396778831,33
1,681157.8718395304,679820.8718395304,18
2,1833075.1449766885,1828501.1449766885,67
3,3071298.3414738867,3054637.3414738867,169
4,710344.6317242397,707382.6317242397,20
5,786838.0453540601,785990.0453540601,15
1,681694.0178378471,680343.0178378471,12
2,1840573.316382295,1835898.316382295,54
3,3063656.321562413,3057223.321562413,54
4,709432.8498608071,707477.8498608071,24
5,791535.5683956415,789871.5683956415,26
1,681924.2871344854,680344.2871344854,22
2,1842603.4370306793,1839326.4370306793,74
3,3073340.179956357,3059502.179956357,157
4,710005.5968389849,707761.5968389849,15
5,794823.7109508336,793801.7109508336,15
1,684123.6606865173,681376.6606865173,30
2,1844866.0319388837,1842690.0319388837,53
3,3068471.6420063702,3063309.6420063702,92
4,711393.5912979697,707820.5912979697,22
5,796243.0522733041,794402.0522733041,14
1,684852.7744796886,683293.7744796886,21
2,1850467.8970550718,1844176.8970550718,76
3,3081138.0081060207,3074519.0081060207,97
4,710229.8981335978,709021.8981335978,10
5,797742.0894586709,794465.0894586709,25
1,684995.7241808276,683805.7241808276,21
2,1851078.0918694423,1846024.0918694423,145
3,3098419.7116801026,3080576.7116801026,172
4,712685.1181468606,710372.1181468606,27
5,797408.2444412658,794646.2444412658,26
1,687133.1988650138,685692.1988650138,14
2,1851463.8919289215,1847167.8919289215,52
3,3089904.6240970106,3082130.6240970106,129
4,712396.6028735174,710416.6028735174,26
5,796397.1066232879,795060.1066232879,28
1,688166.5472344015,686177.5472344015,19
2,1853983.5306394282,1848213.5306394282,91
3,3098941.0310217636,3084051.0310217636,160
4,713397.7892678202,710902.7892678202,25
5,800310.7857133423,796664.7857133423,30
1,689847.6167334497,688509.6167334497,20
2,1850732.3591657132,1848275.3591657132,63
3,3106655.19818343,3085131.19818343,174
4,716642.0741936186,713955.0741936186,18
5,798412.4214204602,796971.4214204602,29
1,691444.9273434841,690618.9273434841,12
2,1853327.3726507921,1849079.3726507921,92
3,3102912.0114116305,3093992.0114116305,113
4,717802.8106426398,715444.8106426398,24
5,800269.0645117093,798357.0645117093,25
1,694965.4175912054,691823.4175912054,33
2,1859041.1961581393,1851699.1961581393,146
3,3107069.8388163056,3100226.8388163056,110
4,723133.3845538193,719532.3845538193,22
5,801941.3089026571,798882.3089026571,28
1,694672.4264526513,692975.4264526513,13
2,1855005.6579579257,1851964.6579579257,59
3,3103800.4311353997,3100362.4311353997,77
4,724587.0637922828,721362.0637922828,19
5,800232.0031691421,799096.0031691421,20
1,697381.4289954597,694565.4289954597,26
2,1864339.4983902206,1856385.4983902206,95
3,3123044.2879535193,3107358.2879535193,130
4,726313.6353040455,722466.6353040455,27
5,801102.131972378,799794.131972378,18
1,699588.9780333035,697651.9780333035,25
2,1863087.769223726,1857986.769223726,99
3,3122560.1846958655,3113170.1846958655,84
4,724616.9758615328,722758.9758615328,19
5,803131.8720828797,799872.8720828797,27
1,699920.2335992614,698817.2335992614,16
2,1861421.0241335207,1857994.0241335207,99
3,3129211.7028353116,3115253.7028353116,141
4,729456.6653908255,727176.6653908255,23
5,804376.2986598217,801286.2986598217,41
1,702427.1559028978,699465.1559028978,35
2,1868411.1354627956,1861181.1354627956,97
3,3126341.6736521525,3120304.6736521525,77
4,730075.1705334903,729221.1705334903,12
5,805672.1092626967,802799.1092626967,29
1,702520.9417896476,701033.9417896476,17
2,1871151.749583631,1867965.749583631,73
3,3127285.1562296944,3123208.1562296944,60
4,738858.4523443654,737621.4523443654,13
5,804324.3610298934,802849.3610298934,23
1,702959.568169159,701218.568169159,23
2,1876778.7354015904,1871116.7354015904,150
3,3133193.370119954,3127520.370119954,112
4,741779.4842308877,740247.4842308877,23
5,808076.6584770445,803480.6584770445,36
1,703970.2408028714,701263.2408028714,34
2,1877405.8077224097,1872733.8077224097,145
3,3139873.799243698,3133676.799243698,88
4,744484.4417452349,740266.4417452349,28
5,806320.2963618068,803949.2963618068,26
1,702875.3495710503,702253.3495710503,12
2,1887962.9392554113,1880936.9392554113,109
3,3154933.6482355176,3143893.6482355176,113
4,742829.6484952924,740348.6484952924,14
5,808532.8727322879,806137.8727322879,23
1,705027.2355045191,702961.2355045191,36
2,1884887.966012949,1881282.966012949,61
3,3154824.913423599,3147844.913423599,97
4,741781.0773019092,740587.0773019092,13
5,808248.9615686017,806159.9615686017,43
1,705667.9738987039,704290.9738987039,18
2,1884984.6054064757,1881491.6054064757,58
3,3160179.006668041,3150514.006668041,116
4,744565.543282166,740841.543282166,24
5,809623.0862188359,807589.0862188359,43
1,707661.5191585069,705606.5191585069,35
2,1889198.266690279,1882400.266690279,81
3,3156007.6188875106,3152033.6188875106,78
4,742884.7225329664,741338.7225329664,22
5,810312.1008625539,808765.1008625539,20
1,708675.5845853447,705886.5845853447,27
2,1896197.2425544527,1889776.2425544527,110
3,3167948.8386557405,3154866.8386557405,147
4,743254.0877125537,742076.0877125537,10
5,811081.502085666,808880.502085666,35
1,707692.7532214078,706209.7532214078,32
2,1895481.4165822302,1892859.4165822302,78
3,3172135.6117779734,3155238.6117779734,167
4,744728.7908999632,742713.7908999632,13
5,812874.9794838832,809291.9794838832,38
1,711138.1652427744,708725.1652427744,33
2,1902653.5176125022,1896306.5176125022,154
3,3171353.753014884,3156714.753014884,140
4,745127.9851781406,743481.9851781406,25
5,813643.6426929126,810360.6426929126,26
1,711803.8672046816,709320.8672046816,23
2,1901169.2808712265,1897660.2808712265,48
3,3177794.9062323887,3159887.9062323887,174
4,746517.6909664529,743777.6909664529,26
5,815107.728356132,812111.728356132,33
1,711717.8657661913,709342.8657661913,20
2,1904179.1341638947,1899078.1341638947,62
3,3180047.2285228944,3166385.2285228944,149
4,747723.7177336907,746687.7177336907,12
5,815473.9604995402,813785.9604995402,38
1,711186.0659331541,709472.0659331541,19
2,1904385.599998724,1900030.599998724,95
3,3183382.05402667,3169986.05402667,133
4,749539.4233665729,748203.4233665729,11
5,816751.2639717197,814654.2639717197,24
1,711404.9894098347,710165.9894098347,30
2,1903456.8057749441,1900354.8057749441,91
3,3187990.27234556,3180085.27234556,136
4,751889.5286916576,749760.5286916576,18
5,818442.3968826433,814677.3968826433,30
1,712586.5777623428,711210.5777623428,31
2,1911497.0065517712,1901547.0065517712,129
3,3188143.082879484,3180891.082879484,159
4,752412.2215607187,750054.2215607187,23
5,816805.7977985132,815072.7977985132,18
1,714384.269095438,711512.269095438,31
2,1912630.2269670127,1903042.2269670127,114
3,3203716.501377268,3186106.501377268,155
4,752343.3255169874,750760.3255169874,12
5,817610.4627110648,815091.4627110648,22
1,715554.9614531699,713003.9614531699,35
2,1912702.4298878764,1905355.4298878764,123
3,3201999.335622341,3187074.335622341,155
4,752989.941535795,751330.941535795,25
5,818294.5107177544,815111.5107177544,24
1,716884.8087205868,713232.8087205868,34
2,1913420.1842589988,1906616.1842589988,152
3,3192804.962677746,3189266.962677746,54
4,753397.4053043117,752007.4053043117,10
5,820109.1866254776,816841.1866254776,26
1,716949.2942332679,715343.2942332679,30
2,1920802.468174093,1913884.468174093,96
3,3211761.449158065,3195012.449158065,158
4,754983.7663896817,752749.7663896817,15
5,818397.4208328251,817277.4208328251,23
1,717244.7938936003,715658.7938936003,20
2,1923817.4512129945,1916266.4512129945,106
3,3217386.7309381985,3209340.7309381985,89
4,756727.7942281094,755305.7942281094,13
5,818615.3652395252,817550.3652395252,16
1,716903.876330104,715856.876330104,15
2,1920279.611809137,1916791.611809137,86
3,3226538.387750549,3216004.387750549,94
4,757897.3392191924,755678.3392191924,12
5,821814.1562456571,817781.1562456571,38
1,718097.0697119968,716429.0697119968,29
2,1925323.7375169778,1919495.7375169778,68
3,3230713.09217417,3221215.09217417,97
4,761453.0363295405,757359.0363295405,26
5,821841.9062587657,819889.9062587657,17
1,719857.4853931945,717227.4853931945,33
2,1928965.815600345,1924373.815600345,101
3,3229688.286613401,3222097.286613401,88
4,762053.0335329098,760420.0335329098,14
5,821966.5020200885,820161.5020200885,17
1,719557.2885469366,717729.2885469366,22
2,1927927.6558407575,1924600.6558407575,75
3,3230780.559554488,3225514.559554488,120
4,762769.4112962224,761089.4112962224,18
5,822744.0937950299,820224.0937950299,42
1,719745.7149149306,717931.7149149306,14
2,1931705.6394026142,1927511.6394026142,75
3,3232359.833139681,3228051.833139681,77
4,763131.5765154003,762245.5765154003,10
5,823038.9579321755,820837.9579321755,39
1,721158.6246058444,717937.6246058444,28
2,1933592.8680803953,1930264.8680803953,53
3,3247607.48123028,3237446.48123028,145
4,764477.9033077725,763176.9033077725,13
5,825426.2128272895,821873.2128272895,36
1,720849.9783777605,719188.9783777605,22
2,1947024.9895625627,1940525.9895625627,152
3,3248415.4682409675,3241031.4682409675,109
4,765147.3243340233,763647.3243340233,12
5,826140.304508787,823157.304508787,43
1,720751.9062913029,719334.9062913029,30
2,1955986.8525395594,1947690.8525395594,120
3,3262902.864150809,3248315.864150809,142
4,765491.3538320169,763913.3538320169,10
5,826677.1227026486,824038.1227026486,24
1,722804.801940059,719390.801940059,34
2,1959319.166247978,1951695.166247978,123
3,3254899.2465357054,3248912.2465357054,57
4,765809.9755122677,764812.9755122677,11
5,826663.9124716162,824677.9124716162,15
1,722307.8622334216,720381.8622334216,32
2,1966176.3521127778,1957393.3521127778,139
3,3255277.575244179,3251270.575244179,59
4,766446.4196488321,765143.4196488321,14
5,827940.8196219573,825626.8196219573,40
1,725760.1131541177,724008.1131541177,18
2,1963512.317169538,1958902.317169538,116
3,3258057.734164123,3252056.734164123,99
4,770268.3341403294,767649.3341403294,27
5,830316.9136147277,827433.9136147277,25
1,728008.9636608054,725839.9636608054,33
2,1961873.1093617226,1959556.1093617226,50
3,3258624.42424719,3253735.42424719,63
4,774044.1554172714,770249.1554172714,23
5,832145.4275858437,827659.4275858437,39
1,729608.5252510026,727531.5252510026,22
2,1966486.1706366264,1962792.1706366264,70
3,3261756.541082977,3257217.541082977,79
4,772845.4324815407,770743.4324815407,28
5,829905.3369614779,828006.3369614779,27
1,729276.5766424913,727634.5766424913,17
2,1971202.28513019,1965133.28513019,147
3,3271565.933709375,3260578.933709375,165
4,773095.236325476,770849.236325476,15
5,833044.0722693494,829597.0722693494,42
1,728838.3936293586,727998.3936293586,12
2,1970326.9025894145,1965541.9025894145,63
3,3271657.7866589446,3262316.7866589446,104
4,773904.6985726537,771570.6985726537,24
5,831723.0361396167,829620.0361396167,20
1,731343.4094009374,728696.4094009374,25
2,1981788.90753653,1972899.90753653,114
3,3275023.3729058565,3264022.3729058565,113
4,776097.2704886665,774241.2704886665,23
5,833427.9157257217,829849.9157257217,41
1,730650.6612306315,729135.6612306315,13
2,1982119.7239167113,1973249.7239167113,145
3,3278085.890394997,3273135.890394997,110
4,776250.925546828,774343.925546828,16
5,832292.660033879,830065.660033879,38
1,731923.6455041448,730009.6455041448,27
2,1988364.4428763797,1979801.4428763797,128
3,3288488.29170493,3274418.29170493,168
4,777731.9530264103,774929.9530264103,19
5,837663.6737553896,832466.6737553896,43
1,732601.7917625592,730939.7917625592,12
2,1991201.762170208,1980009.762170208,144
3,3292810.480372391,3279676.480372391,128
4,778637.6799690682,775502.6799690682,25
5,833937.4402535588,832471.4402535588,30
1,735593.1734853124,733758.1734853124,38
2,1992518.100564363,1983570.100564363,123
3,3288765.0575348004,3285118.0575348004,76
4,780151.2869375987,775936.2869375987,24
5,834798.7160152469,832552.7160152469,42
1,738373.364690429,735107.364690429,34
2,1993200.870021718,1988291.870021718,111
3,3291359.508727168,3286169.508727168,66
4,778745.7644203408,776700.7644203408,21
5,834647.7476804592,833482.7476804592,25
1,737254.8614689151,735513.8614689151,23
2,2003723.4089900006,1994994.4089900006,129
3,3298550.7809175747,3286485.7809175747,115
4,780232.0575592635,778186.0575592635,15
5,835834.0952193283,833893.0952193283,37
1,737732.1833826368,736738.1833826368,19
2,2003267.14587864,2000120.14587864,48
3,3306619.391745806,3295022.391745806,129
4,780192.8077155773,778369.8077155773,23
5,836009.0101997139,834289.0101997139,28
1,737839.3629394913,736821.3629394913,18
2,2007957.3431635571,2000750.3431635571,111
3,3301579.8532417016,3297469.8532417016,84
4,785247.8524739693,780862.8524739693,27
5,838323.1337626281,834312.1337626281,33
1,739439.9545421501,738093.9545421501,21
2,2015809.3882105956,2007148.3882105956,132
3,3305905.598908479,3297607.598908479,93
4,784053.5962356763,781906.5962356763,17
5,838182.8802999097,835882.8802999097,33
1,739880.0128095524,738564.0128095524,21
2,2016710.9131270407,2011071.9131270407,115
3,3314383.7812770316,3302192.7812770316,116
4,785134.0718248481,781955.0718248481,23
5,837183.9452894621,836420.9452894621,14
1,741532.9637038874,738665.9637038874,33
2,2017133.9104253082,2011637.9104253082,84
3,3312472.0359222875,3303345.0359222875,109
4,785331.1561549827,782475.1561549827,20
5,837602.7107390154,836510.7107390154,16
1,741911.1244863821,738668.1244863821,33
2,2018751.5451336782,2012933.5451336782,110
3,3322947.289581765,3310884.289581765,145
4,792032.9562310984,790237.9562310984,26
5,839242.2494066615,837438.2494066615,19
1,740207.9901938471,738716.9901938471,32
2,2015777.2367359335,2013652.2367359335,58
3,3317975.977826292,3314644.977826292,62
4,793773.8540249212,790866.8540249212,17
5,840209.374019058,838037.374019058,23
1,743749.6540602436,741688.6540602436,24
2,2024237.8354115405,2020269.8354115405,128
3,3324578.120186956,3315857.120186956,117
4,795976.6992774799,793322.6992774799,21
5,840372.9679610892,838339.9679610892,23
1,743008.8165500951,741803.8165500951,12
2,2037444.1228580573,2026151.1228580573,132
3,3324228.8486486175,3317275.8486486175,74
4,798778.0964165133,796237.0964165133,19
5,841569.5389680685,839987.5389680685,24
1,743742.8412803169,742075.8412803169,30
2,2034436.3076136578,2030001.3076136578,65
3,3331769.295223903,3321944.295223903,152
4,801715.9386452991,797233.9386452991,27
5,842863.1372102473,840687.1372102473,34
1,744256.3490493743,742396.3490493743,38
2,2035259.3390847582,2030075.3390847582,103
3,3331511.7237918335,3322551.7237918335,119
4,801118.3818127697,799210.3818127697,19
5,844972.4239925611,843202.4239925611,32
1,743959.9322290128,742630.9322290128,26
2,2042247.0988739342,2033275.0988739342,133
3,3332516.0096344906,3323101.0096344906,145
4,801867.8764057097,800343.8764057097,15
5,848408.1035313873,843694.1035313873,41
1,747033.9358181747,744485.9358181747,21
2,2046567.8537190575,2036568.8537190575,157
3,3332528.9469793933,3324391.9469793933,156
4,804529.1724754657,800981.1724754657,28
5,847512.2681897584,844729.2681897584,28
1,747428.168658283,745616.168658283,38
2,2043320.3332594964,2036772.3332594964,79
3,3333189.665466114,3324917.665466114,96
4,803602.379146184,802452.379146184,11
5,847293.2296612014,844969.2296612014,34
1,747536.4229713043,746012.4229713043,30
2,2047957.496502673,2040431.496502673,92
3,3347392.862806695,3333752.862806695,146
4,805083.762838588,802698.762838588,13
5,846263.5910686564,845088.5910686564,14
1,750025.2203345741,748267.2203345741,17
2,2048246.1789517,2041052.1789517,102
3,3347071.181878867,3339363.181878867,125
4,805916.6584386699,803451.6584386699,24
5,847670.080627399,845090.080627399,28
1,750253.3311725906,748641.3311725906,15
2,2049148.4560226311,2041613.4560226311,155
3,3353067.5635767444,3340258.5635767444,130
4,807467.2505562354,803790.2505562354,26
5,847750.0272141867,845218.0272141867,19
1,751562.1116328634,748814.1116328634,35
2,2058017.3215188798,2045706.3215188798,145
3,3352779.552526086,3341343.552526086,112
4,805526.4928416789,803891.4928416789,19
5,847468.4478458054,846466.4478458054,16
1,752236.5791664381,748871.5791664381,37
2,2058768.4569553644,2049686.4569553644,126
3,3351155.6719064782,3344498.6719064782,75
4,805547.505093276,804225.505093276,11
5,855442.4949977867,851284.4949977867,41
1,749807.5581676286,748878.5581676286,19
2,2053134.3343671376,2050920.3343671376,63
3,3356421.3468811153,3348807.3468811153,67
4,807499.6480493521,804780.6480493521,17
5,857705.9042243457,853710.9042243457,34
1,752549.4446741507,750611.4446741507,16
2,2056376.7068741387,2053203.7068741387,77
3,3363641.1370166633,3350661.1370166633,142
4,809272.7966646381,806568.7966646381,23
5,857847.6264619066,855889.6264619066,33
1,753086.0543400247,751283.0543400247,32
2,2069891.9619237205,2068281.9619237205,50
3,3360391.945711785,3354665.945711785,116
4,811986.4179323716,809352.4179323716,26
5,859331.9589699792,856367.9589699792,27
1,754851.965168298,753206.965168298,13
2,2071770.1217081395,2069527.1217081395,61
3,3363446.3586808695,3357091.3586808695,125
4,810373.433452858,809487.433452858,10
5,859803.3850746343,856906.3850746343,32
1,756053.510108631,753674.510108631,38
2,2073233.0532807496,2070485.0532807496,85
3,3367255.229934273,3358873.229934273,77
4,811759.1865168539,809903.1865168539,10
5,863315.9632744914,859268.9632744914,32
1,755874.4267689898,754173.4267689898,34
2,2079932.2035938178,2071607.2035938178,156
3,3374120.5628096904,3360369.5628096904,135
4,812199.4428255567,810159.4428255567,20
5,862012.1645690503,859387.1645690503,43
1,758030.2948804966,754495.2948804966,36
2,2089175.6388001011,2083105.6388001011,142
3,3365233.394020309,3361928.394020309,70
4,813993.5755285069,810464.5755285069,26
5,864791.71489651,862977.71489651,20
1,759085.9360285072,756330.9360285072,28
2,2089288.397428644,2083571.397428644,88
3,3369739.0697057005,3363337.0697057005,104
4,814169.6576003612,811964.6576003612,12
5,865883.1036049577,863258.1036049577,36
1,759258.6571288286,757071.6571288286,21
2,2088539.678659183,2084254.678659183,115
3,3367751.153092541,3363942.153092541,68
4,816189.1260086321,813888.1260086321,28
5,865809.4082505626,863986.4082505626,20
1,760104.8293967932,757518.8293967932,34
2,2096578.6036950164,2088672.6036950164,131
3,3376962.924353085,3364656.924353085,120
4,817259.607773282,814046.607773282,25
5,866949.6682716707,864989.6682716707,14
1,759282.5909955405,757639.5909955405,20
2,2093951.4280702018,2090563.4280702018,95
3,3380628.7781742425,3369277.7781742425,143
4,819428.7057809444,818442.7057809444,14
5,870115.3517155028,867825.3517155028,20
1,760081.3562601394,759122.3562601394,12
2,2117487.02925501,2107089.02925501,143
3,3381645.723343071,3374293.723343071,80
4,822495.9419016163,820418.9419016163,23
5,870491.9969607556,868501.9969607556,15
1,762586.1681191201,761483.1681191201,21
2,2110788.9359692205,2108276.9359692205,49
3,3378163.340840534,3374863.340840534,54
4,822088.1396346323,820717.1396346323,10
5,872943.2294885732,869918.2294885732,30
1,765417.7847528073,762521.7847528073,38
2,2113894.513212331,2110339.513212331,98
3,3391418.038489366,3379925.038489366,171
4,822216.2926342799,820788.2926342799,19
5,874772.6934649034,872528.6934649034,31
1,765100.9985280698,763660.9985280698,32
2,2122522.8729228615,2111136.8729228615,150
3,3385615.537095434,3381036.537095434,60
4,822835.028559198,821512.028559198,10
5,875754.2239614705,872611.2239614705,24
1,766847.8293038433,764984.8293038433,24
2,2118676.7236112733,2111642.7236112733,126
3,3392823.692508903,3385099.692508903,73
4,829230.4419503509,825996.4419503509,26
5,878566.6598490108,876258.6598490108,40
1,768954.127053472,767557.127053472,12
2,2120290.373534682,2113601.373534682,117
3,3395588.6443744,3387416.6443744,72
4,828445.1602654788,826181.1602654788,12
5,878996.0950922811,877509.0950922811,21
1,772346.2961158924,768116.2961158924,38
2,2121538.689703457,2113865.689703457,92
3,3399363.8073788313,3392198.8073788313,67
4,828173.1990163185,826185.1990163185,16
5,880513.9126478271,879023.9126478271,26
1,770714.1486041253,768795.1486041253,29
2,2123162.191147106,2116321.191147106,113
3,3396360.83178681,3392652.83178681,61
4,829171.0957494719,827290.0957494719,25
5,883765.3399980799,881240.3399980799,25
1,771822.7204834303,769230.7204834303,33
2,2123086.115967677,2120448.115967677,54
3,3406058.0100981016,3396315.0100981016,107
4,829669.5285225143,827954.5285225143,18
5,884831.0239618702,883257.0239618702,29
1,773128.7386118663,769388.7386118663,33
2,2125231.2510510073,2121427.2510510073,84
3,3419209.465481377,3399596.465481377,165
4,830878.186365939,829087.186365939,12
5,887282.1107096319,883440.1107096319,30
1,772662.1741285321,769715.1741285321,26
2,2128730.846287996,2124030.846287996,53
3,3407968.2270310405,3399746.2270310405,90
4,832588.2138322126,831432.2138322126,14
5,889999.5190881798,886023.5190881798,44
1,774547.1394038924,770933.1394038924,32
2,2128993.013726675,2125110.013726675,80
3,3413795.8107620734,3404997.8107620734,100
4,833068.1938668191,831673.1938668191,21
5,889647.093896624,886750.093896624,39
1,773229.1572854884,771539.1572854884,27
2,2133611.080719712,2126960.080719712,98
3,3411237.1963393255,3408105.1963393255,70
4,834565.4652765053,831999.4652765053,17
5,892154.0170461008,887754.0170461008,41
1,774580.2657113983,772769.2657113983,23
2,2132824.000133266,2128783.000133266,120
3,3417003.3107588687,3408484.3107588687,86
4,833512.9378415508,832062.9378415508,14
5,889651.8700181566,888291.8700181566,29
1,775149.8178825002,773337.8178825002,14
2,2137658.717470234,2130741.717470234,104
3,3421449.7568375715,3411375.7568375715,83
4,834970.0766623106,832518.0766623106,21
5,891424.7286938919,888460.7286938919,37
1,775915.4431864698,774081.4431864698,27
2,2140115.080733019,2130764.080733019,135
3,3425887.068248133,3411951.068248133,165
4,835941.5522831766,833802.5522831766,16
5,892896.3366102672,889088.3366102672,38
1,780411.2800379086,776939.2800379086,32
2,2147567.0077874153,2136066.0077874153,136
3,3428365.686210705,3417957.686210705,110
4,835939.738921207,833809.738921207,24
5,892771.255326221,890205.255326221,21
1,779555.5983358409,777106.5983358409,21
2,2147775.26883094,2140967.26883094,149
3,3428490.170587533,3420158.170587533,70
4,835691.2096809731,834136.2096809731,13
5,894310.6335837874,891848.6335837874,30
1,780199.7928683482,777253.7928683482,36
2,2146317.6724781757,2141943.6724781757,84
3,3435870.6117877387,3421709.6117877387,119
4,837067.1807368187,834328.1807368187,20
5,894860.032159777,893112.032159777,39
1,785767.8701935138,783108.8701935138,35
2,2153519.2739150613,2144258.2739150613,122
3,3438033.5605238476,3428240.5605238476,84
4,838509.9418468623,835076.9418468623,23
5,895754.0414802223,893282.0414802223,29
1,786875.3975215806,783272.3975215806,32
2,2149627.8976570396,2146326.8976570396,57
3,3441780.55260392,3428880.55260392,169
4,839108.6286639503,835107.6286639503,27
5,897216.5695768581,894234.5695768581,36
1,785892.9034533376,783526.9034533376,31
2,2153533.2009129007,2147283.2009129007,115
3,3438278.4533156077,3431481.4533156077,77
4,837736.7600451544,835983.7600451544,28
5,898672.952762156,896480.952762156,16
1,786220.6147037718,784639.6147037718,27
2,2162854.348571397,2150432.348571397,158
3,3440721.8455570107,3433858.8455570107,87
4,840836.2461239714,838209.2461239714,27
5,899277.2567987492,897186.2567987492,17
1,785641.13151989,784673.13151989,15
2,2157581.172610777,2151805.172610777,130
3,3451939.740533845,3446204.740533845,70
4,840378.9803410991,838209.9803410991,24
5,902822.1647210437,898166.1647210437,44
1,788980.5552286333,785770.5552286333,29
2,2169404.5751057114,2157824.5751057114,151
3,3464727.014548304,3454893.014548304,101
4,840603.7603904232,839241.7603904232,22
5,902106.6840340722,899958.6840340722,18
1,788616.9156182475,786716.9156182475,18
2,2173855.714805864,2164962.714805864,122
3,3465166.4308510073,3458768.4308510073,102
4,844404.7158562235,840472.7158562235,25
5,906150.4958311212,903197.4958311212,38
1,790836.7652924829,787399.7652924829,36
2,2175916.059691314,2169408.059691314,83
3,3471366.445481162,3459095.445481162,127
4,842146.8701362152,840670.8701362152,14
5,905079.2040964054,904207.2040964054,14
1,790752.0008414681,788231.0008414681,25
2,2179549.183802229,2169672.183802229,137
3,3469696.153626436,3462617.153626436,160
4,844551.5394065506,840914.5394065506,27
5,908595.237064251,905794.237064251,25
1,793653.2565571402,790380.2565571402,36
2,2177022.728840133,2170069.728840133,88
3,3480848.524947798,3469009.524947798,104
4,847337.5100557597,845281.5100557597,12
5,910884.1515193173,909556.1515193173,14
1,794151.2973906257,791465.2973906257,29
2,2183682.343035096,2173674.343035096,126
3,3476771.9580380227,3472454.9580380227,71
4,847623.69273605,845644.69273605,13
5,912173.2283969946,909738.2283969946,39
1,794389.2740621176,792494.2740621176,18
2,2185194.190513978,2175408.190513978,149
3,3494274.51591114,3482374.51591114,149
4,849684.9024517632,845809.9024517632,28
5,914941.2848106829,913960.2848106829,20
1,793648.5240782565,792704.5240782565,12
2,2183152.869459862,2178610.869459862,81
3,3491143.7527560326,3483784.7527560326,139
4,847709.2909975452,846348.2909975452,10
5,916947.21669792,915562.21669792,14
1,796607.6612759617,792874.6612759617,34
2,2188680.4416808602,2180990.4416808602,131
3,3489409.6180337016,3484549.6180337016,54
4,849314.682058034,847388.682058034,14
5,917563.619818232,915909.619818232,16
1,793990.0241717804,792901.0241717804,14
2,2186774.9301192737,2182290.9301192737,53
3,3512127.593724961,3493249.593724961,165
4,849609.9147369232,848022.9147369232,15
5,920481.2649736885,919334.2649736885,23
1,796833.6693393232,793666.6693393232,28
2,2195461.733234007,2188518.733234007,158
3,3499159.761854905,3493498.761854905,71
4,857053.0853531981,852839.0853531981,28
5,922267.6354767455,919511.6354767455,25
1,801826.4605656327,799530.4605656327,37
2,2200585.8686223147,2191260.8686223147,109
3,3504176.717077154,3495069.717077154,129
4,858120.4321677395,853890.4321677395,25
5,923204.749399955,920686.749399955,34
1,800861.4884923827,799608.4884923827,12
2,2202903.7854041164,2191710.7854041164,146
3,3512317.2432669955,3498079.2432669955,151
4,860243.8662006578,855864.8662006578,28
5,924649.5547875427,921078.5547875427,29
1,804543.3937049699,801309.3937049699,29
2,2194187.0029595806,2191928.0029595806,53
3,3503749.696620793,3498152.696620793,100
4,860633.4671323205,856796.4671323205,23
5,922446.9250802255,921243.9250802255,14
1,803415.2725770922,801992.2725770922,33
2,2204710.271683002,2199395.271683002,144
3,3515713.774044662,3500015.774044662,163
4,861537.589715031,860191.589715031,12
5,922877.4547966546,922019.4547966546,17
1,804588.718346667,802082.718346667,37
2,2207127.752123281,2199434.752123281,133
3,3515863.91914104,3500132.91914104,174
4,866141.2845290744,862849.2845290744,22
5,925509.1090283607,923147.1090283607,41
1,807036.0738736349,803656.0738736349,36
2,2205354.67660962,2201964.67660962,113
3,3509514.7995677977,3501554.7995677977,78
4,865792.6897502133,864034.6897502133,19
5,928612.2410585312,923373.2410585312,42
1,808384.87657327,805253.87657327,37
2,2213910.237975628,2203501.237975628,133
3,3513841.097518458,3502169.097518458,173
4,872978.6700814423,868860.6700814423,27
5,925666.1378601196,924203.1378601196,23
1,807651.4048900158,805856.4048900158,15
2,2206962.913914454,2204086.913914454,51
3,3528563.45135431,3514236.45135431,125
4,871495.2179619458,868954.2179619458,25
5,930977.7119615801,926516.7119615801,44
1,809470.4227594443,806675.4227594443,30
2,2214411.938769179,2211024.938769179,94
3,3535019.9163717274,3524286.9163717274,95
4,871758.1026242953,869521.1026242953,19
5,928343.4888960273,926582.4888960273,14
